draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot
206	42	Viashino_Pyromancer	1	1	1
206	43	Lava_Axe	1	1	1
206	44	Crash_Through	1	1	1
206	45	Duress	1	1	1
207	1	Regal_Bloodlord	1	1	1
207	2	Poison-Tip_Archer	1	1	0
207	3	Vampire_Neonate	1	1	1
207	4	Herald_of_Faith	1	1	1
207	5	Gallant_Cavalry	1	0	1
207	6	Invoke_the_Divine	1	0	1
207	7	Manalith	1	0	1
207	8	Skeleton_Archer	1	1	0
207	9	Sovereign's_Bite	1	1	0
207	10	Daybreak_Chaplain	1	1	1
207	11	Revitalize	1	1	1
207	12	Rustwing_Falcon	1	1	1
207	13	Recollect	1	1	1
207	14	Detection_Tower	1	1	1
207	15	Wall_of_Vines	1	1	1
207	16	Titanic_Growth	1	0	0
207	17	Militia_Bugler	1	1	1
207	18	Star-Crowned_Stag	1	0	1
207	19	Cavalry_Drillmaster	1	1	1
207	20	Pegasus_Courser	1	0	1
207	21	Regal_Bloodlord	1	1	1
207	22	Inspired_Charge	1	0	1
207	23	Take_Vengeance	1	1	1
207	24	Knight_of_the_Tusk	1	0	1
207	25	Duress	1	1	1
207	26	Talons_of_Wildwood	1	1	1
207	27	Trusty_Packbeast	1	1	1
207	28	Leonin_Vanguard	1	1	1
207	29	Inspired_Charge	1	1	1
207	30	Swamp_3	1	1	1
207	31	Arcades_the_Strategist	1	1	1
207	32	Epicure_of_Blood	1	0	0
207	33	Ajani's_Welcome	1	1	0
207	34	Infernal_Scarring	1	0	0
207	35	Macabre_Waltz	1	1	0
207	36	Suncleanser	1	1	1
207	37	Rupture_Spire	1	1	1
207	38	Scapeshift	1	1	0
207	39	Field_Creeper	1	0	1
207	40	Remorseful_Cleric	1	1	1
207	41	Rustwing_Falcon	1	1	1
207	42	Reliquary_Tower	1	1	1
207	43	Isolate	1	1	1
207	44	Invoke_the_Divine	1	1	1
207	45	Island_4	1	1	1
208	1	Guttersnipe	1	1	0
208	2	Colossal_Majesty	1	1	0
208	3	Recollect	1	1	0
208	4	Act_of_Treason	1	0	0
208	5	Daggerback_Basilisk	1	0	0
208	6	Wall_of_Vines	1	0	0
208	7	Lava_Axe	1	1	0
208	8	Doublecast	1	1	1
208	9	Recollect	1	1	0
208	10	Root_Snare	1	1	0
208	11	Bone_to_Ash	1	1	1
208	12	Talons_of_Wildwood	1	1	0
208	13	Field_Creeper	1	1	1
208	14	Invoke_the_Divine	1	1	1
208	15	Island_3	1	1	1
208	16	Crucible_of_Worlds	1	1	0
208	17	Gigantosaurus	1	1	0
208	18	Doublecast	1	1	0
208	19	Vigilant_Baloth	1	1	1
208	20	Havoc_Devils	1	1	1
208	21	Oakenform	1	0	1
208	22	Talons_of_Wildwood	1	1	0
208	23	Daggerback_Basilisk	1	1	1
208	24	Inferno_Hellion	1	1	1
208	25	Trusty_Packbeast	1	1	0
208	26	Oakenform	1	1	1
208	27	Highland_Game	1	1	1
208	28	Doomed_Dissenter	1	1	1
208	29	Wall_of_Mist	1	1	1
208	30	Mountain_4	1	1	1
208	31	Desecrated_Tomb	1	1	0
208	32	Druid_of_Horns	1	1	0
208	33	Siegebreaker_Giant	1	1	1
208	34	Chromium_the_Mutable	1	1	1
208	35	Greenwood_Sentinel	1	0	0
208	36	Boggart_Brute	1	0	1
208	37	Marauder's_Axe	1	0	1
208	38	Fire_Elemental	1	1	0
208	39	Doublecast	1	1	1
208	40	Goblin_Motivator	1	1	1
208	41	Crash_Through	1	1	1
208	42	Lava_Axe	1	1	0
208	43	Loxodon_Line_Breaker	1	1	1
208	44	Tolarian_Scholar	1	1	1
208	45	Rustwing_Falcon	1	1	1
209	1	Graveyard_Marshal	1	1	1
209	2	Poison-Tip_Archer	1	1	1
209	3	Psychic_Symbiont	1	1	1
209	4	Poison-Tip_Archer	1	1	1
209	5	Essence_Scatter	1	1	1
209	6	Omenspeaker	1	1	0
209	7	Bristling_Boar	1	1	1
209	8	Rhox_Oracle	1	1	1
209	9	Elvish_Rejuvenator	1	1	0
209	10	Naturalize	1	1	1
209	11	Submerged_Boneyard	1	1	0
209	12	Wall_of_Vines	1	1	1
209	13	Walking_Corpse	1	1	1
209	14	Knight's_Pledge	1	1	1
209	15	Forest_1	1	1	1
209	16	Daggerback_Basilisk	1	0	1
209	17	Isareth_the_Awakener	1	1	1
209	18	Fountain_of_Renewal	1	1	1
209	19	Murder	1	1	1
209	20	Skeleton_Archer	1	0	0
209	21	Elvish_Rejuvenator	1	1	1
209	22	Foul_Orchard	1	1	1
209	23	Thornhide_Wolves	1	0	1
209	24	Gearsmith_Prodigy	1	0	0
209	25	Daggerback_Basilisk	1	1	0
209	26	Child_of_Night	1	1	1
209	27	Fire_Elemental	1	1	1
209	28	Plummet	1	1	1
209	29	Bogstomper	1	1	1
209	30	Colossal_Dreadmaw	1	1	1
209	31	Talons_of_Wildwood	1	0	0
209	32	Lich's_Caress	1	0	1
209	33	Skyrider_Patrol	1	1	0
209	34	Epicure_of_Blood	1	0	1
209	35	Desecrated_Tomb	1	1	0
209	36	Sovereign's_Bite	1	0	0
209	37	Talons_of_Wildwood	1	0	1
209	38	Hired_Blade	1	0	1
209	39	Infectious_Horror	1	1	1
209	40	Oakenform	1	1	1
209	41	Greenwood_Sentinel	1	1	1
209	42	Highland_Game	1	1	1
209	43	Wall_of_Vines	1	1	1
209	44	Revitalize	1	1	1
209	45	Plains_1	1	1	1
210	1	Nicol_Bolas_the_Ravager	1	1	1
210	2	Lich's_Caress	1	0	1
210	3	Anticipate	1	1	1
210	4	Electrify	1	1	1
210	5	Explosive_Apparatus	1	0	0
210	6	Hostile_Minotaur	1	1	1
210	7	Dragon's_Hoard	1	1	0
210	8	Infectious_Horror	1	1	1
210	9	Walking_Corpse	1	1	1
210	10	Sovereign's_Bite	1	1	1
210	11	Lava_Axe	1	1	1
210	12	Daybreak_Chaplain	1	1	1
210	13	Knight's_Pledge	1	1	1
210	14	Invoke_the_Divine	1	1	1
210	15	Mountain_1	1	1	1
210	16	Sparktongue_Dragon	1	0	0
210	17	Sparktongue_Dragon	1	0	0
210	18	Vampire_Neonate	1	0	1
210	19	Brawl-Bash_Ogre	1	1	1
210	20	Essence_Scatter	1	1	1
210	21	Cancel	1	1	1
210	22	Abnormal_Endurance	1	1	1
210	23	Vampire_Neonate	1	0	1
210	24	Onakke_Ogre	1	1	1
210	25	Bogstomper	1	1	1
210	26	Psychic_Symbiont	1	1	1
210	27	Catalyst_Elemental	1	1	1
210	28	Divination	1	1	1
210	29	Root_Snare	1	1	1
210	30	Root_Snare	1	1	1
210	31	Vampire_Sovereign	1	1	1
210	32	Strangling_Spores	1	0	1
210	33	Two-Headed_Zombie	1	0	0
210	34	Fell_Specter	1	1	1
210	35	Two-Headed_Zombie	1	1	0
210	36	Epicure_of_Blood	1	0	1
210	37	Goblin_Motivator	1	1	0
210	38	Hired_Blade	1	1	1
210	39	Goblin_Motivator	1	1	0
210	40	Viashino_Pyromancer	1	1	1
210	41	Viashino_Pyromancer	1	1	1
210	42	Trumpet_Blast	1	1	1
210	43	Gigantosaurus	1	1	1
210	44	Wall_of_Mist	1	1	1
210	45	Forest_2	1	1	1
211	1	Skyrider_Patrol	1	1	1
211	2	Lightning_Strike	1	1	1
211	3	Disperse	1	0	1
211	4	Poison-Tip_Archer	1	1	1
211	5	Totally_Lost	1	1	0
211	6	Aviation_Pioneer	1	1	0
211	7	Titanic_Growth	1	1	0
211	8	Totally_Lost	1	1	0
211	9	Aven_Wind_Mage	1	1	1
211	10	Rhox_Oracle	1	1	1
211	11	Sovereign's_Bite	1	1	1
211	12	Uncomfortable_Chill	1	1	1
211	13	Goblin_Instigator	1	1	1
211	14	Wall_of_Mist	1	1	1
211	15	Gearsmith_Prodigy	1	1	1
211	16	Demon_of_Catastrophes	1	1	1
211	17	Druid_of_the_Cowl	1	0	0
211	18	Daggerback_Basilisk	1	0	0
211	19	Thornhide_Wolves	1	0	0
211	20	Rhox_Oracle	1	0	0
211	21	Psychic_Symbiont	1	1	1
211	22	Stitcher's_Supplier	1	1	0
211	23	Sovereign's_Bite	1	0	0
211	24	Doomed_Dissenter	1	1	1
211	25	Infernal_Scarring	1	0	0
211	26	Manalith	1	1	1
211	27	Pegasus_Courser	1	1	1
211	28	Knight's_Pledge	1	1	1
211	29	Fire_Elemental	1	1	1
211	30	Island_3	1	1	1
211	31	Spit_Flame	1	1	1
211	32	Daggerback_Basilisk	1	0	0
211	33	Psychic_Symbiont	1	1	1
211	34	Gearsmith_Guardian	1	0	1
211	35	Scholar_of_Stars	1	0	1
211	36	Dwindle	1	0	1
211	37	Cancel	1	1	1
211	38	Rogue's_Gloves	1	1	1
211	39	Totally_Lost	1	1	1
211	40	Cancel	1	1	1
211	41	Bogstomper	1	0	1
211	42	Gearsmith_Prodigy	1	1	1
211	43	Reliquary_Tower	1	1	1
211	44	Knight_of_the_Tusk	1	1	1
211	45	Meandering_River	1	1	1
212	1	Pelakka_Wurm	1	1	1
212	2	Plague_Mare	1	1	1
212	3	Macabre_Waltz	1	0	1
212	4	Gargoyle_Sentinel	1	1	1
212	5	Blood_Divination	1	1	1
212	6	Skeleton_Archer	1	1	1
212	7	Talons_of_Wildwood	1	1	1
212	8	Abnormal_Endurance	1	1	1
212	9	Hired_Blade	1	1	1
212	10	Psychic_Symbiont	1	1	1
212	11	Walking_Corpse	1	1	1
212	12	Abnormal_Endurance	1	1	1
212	13	Tolarian_Scholar	1	1	1
212	14	Sovereign's_Bite	1	1	1
212	15	Plains_4	1	1	1
212	16	Ajani's_Last_Stand	1	1	1
212	17	Transmogrifying_Wand	1	1	1
212	18	Isolate	1	1	0
212	19	Detection_Tower	1	1	0
212	20	Dragon_Egg	1	1	0
212	21	Infernal_Reckoning	1	1	0
212	22	Brawl-Bash_Ogre	1	1	0
212	23	Crucible_of_Worlds	1	1	0
212	24	Reliquary_Tower	1	1	0
212	25	Tormenting_Voice	1	1	0
212	26	Wall_of_Mist	1	1	1
212	27	Bone_to_Ash	1	1	1
212	28	Naturalize	1	1	1
212	29	Surge_Mare	1	1	1
212	30	Island_4	1	1	1
212	31	Isolate	1	1	0
212	32	Diregraf_Ghoul	1	1	0
212	33	Aethershield_Artificer	1	1	0
212	34	Sai_Master_Thopterist	1	1	1
212	35	Apex_of_Power	1	1	0
212	36	Revitalize	1	1	0
212	37	Sift	1	1	1
212	38	Aerial_Engineer	1	1	0
212	39	Exclusion_Mage	1	1	1
212	40	Sift	1	1	1
212	41	Aether_Tunnel	1	1	1
212	42	Ghostform	1	1	1
212	43	Ghostform	1	1	1
212	44	Root_Snare	1	1	1
212	45	Island_2	1	1	1
213	1	Graveyard_Marshal	1	1	1
213	2	Strangling_Spores	1	0	1
213	3	Diamond_Mare	1	1	0
213	4	Rise_from_the_Grave	1	1	1
213	5	Gallant_Cavalry	1	1	1
213	6	Chaos_Wand	1	1	0
213	7	Scholar_of_Stars	1	0	1
213	8	Invoke_the_Divine	1	1	0
213	9	Viashino_Pyromancer	1	1	0
213	10	Oreskos_Swiftclaw	1	1	1
213	11	Rustwing_Falcon	1	1	1
213	12	Trusty_Packbeast	1	1	1
213	13	Knight's_Pledge	1	1	1
213	14	Wall_of_Vines	1	1	1
213	15	Island_4	1	1	1
213	16	Demon_of_Catastrophes	1	1	1
213	17	Remorseful_Cleric	1	1	1
213	18	Macabre_Waltz	1	0	1
213	19	Hired_Blade	1	0	0
213	20	Fountain_of_Renewal	1	1	1
213	21	Loxodon_Line_Breaker	1	1	0
213	22	Walking_Corpse	1	1	1
213	23	Mighty_Leap	1	1	1
213	24	Omenspeaker	1	1	1
213	25	Anticipate	1	1	0
213	26	Wall_of_Mist	1	1	1
213	27	Mighty_Leap	1	1	1
213	28	Revitalize	1	1	1
213	29	Cancel	1	1	1
213	30	Swamp_4	1	1	1
213	31	Lich's_Caress	1	0	1
213	32	Ajani's_Pridemate	1	1	0
213	33	Psychic_Symbiont	1	1	1
213	34	Aviation_Pioneer	1	0	1
213	35	Nicol_Bolas_the_Ravager	1	1	1
213	36	Leonin_Vanguard	1	1	0
213	37	Angel_of_the_Dawn	1	1	1
213	38	Walking_Corpse	1	1	1
213	39	Rustwing_Falcon	1	0	0
213	40	Novice_Knight	1	1	0
213	41	Knight's_Pledge	1	1	1
213	42	Tormenting_Voice	1	1	0
213	43	Heroic_Reinforcements	1	1	1
213	44	Viashino_Pyromancer	1	1	1
213	45	Catalyst_Elemental	1	1	1
214	1	Ajani's_Pridemate	1	1	1
214	2	Meteor_Golem	1	1	1
214	3	Diamond_Mare	1	1	0
214	4	Child_of_Night	1	0	0
214	5	Skeleton_Archer	1	0	0
214	6	Mind_Rot	1	1	0
214	7	Cavalry_Drillmaster	1	1	0
214	8	Sovereign's_Bite	1	1	0
214	9	Revitalize	1	1	0
214	10	Vampire_Neonate	1	1	1
214	11	Hired_Blade	1	1	1
214	12	Ravenous_Harpy	1	1	1
214	13	Hired_Blade	1	1	1
214	14	Walking_Corpse	1	1	1
214	15	Forest_2	1	1	1
214	16	Skymarch_Bloodletter	1	0	0
214	17	Strangling_Spores	1	0	0
214	18	Luminous_Bonds	1	0	0
214	19	Daybreak_Chaplain	1	0	0
214	20	Star-Crowned_Stag	1	0	0
214	21	Strangling_Spores	1	1	1
214	22	Revitalize	1	1	0
214	23	Vampire_Neonate	1	1	0
214	24	Mighty_Leap	1	1	1
214	25	Knight's_Pledge	1	1	0
214	26	Infectious_Horror	1	1	0
214	27	Hired_Blade	1	1	1
214	28	Infernal_Scarring	1	1	1
214	29	Duress	1	1	1
214	30	Island_3	1	1	1
214	31	Militia_Bugler	1	1	0
214	32	Demon_of_Catastrophes	1	1	1
214	33	Stitcher's_Supplier	1	1	0
214	34	Ajani's_Welcome	1	1	0
214	35	Fell_Specter	1	1	1
214	36	Hired_Blade	1	1	0
214	37	Gallant_Cavalry	1	1	0
214	38	Revitalize	1	1	0
214	39	Doomed_Dissenter	1	1	1
214	40	Mighty_Leap	1	1	0
214	41	Two-Headed_Zombie	1	1	1
214	42	Knight's_Pledge	1	1	1
214	43	Stitcher's_Supplier	1	1	1
214	44	Abnormal_Endurance	1	1	1
214	45	Forest_3	1	1	1
215	1	Dwindle	1	0	1
215	2	Exclusion_Mage	1	1	1
215	3	Meteor_Golem	1	1	0
215	4	Angel_of_the_Dawn	1	1	1
215	5	Colossal_Dreadmaw	1	0	0
215	6	Cancel	1	1	1
215	7	Rogue's_Gloves	1	1	0
215	8	Disperse	1	1	1
215	9	Make_a_Stand	1	1	1
215	10	Greenwood_Sentinel	1	1	1
215	11	Suncleanser	1	1	1
215	12	Onakke_Ogre	1	1	1
215	13	Titanic_Growth	1	1	1
215	14	Rustwing_Falcon	1	1	1
215	15	Knight's_Pledge	1	1	1
215	16	Elvish_Rejuvenator	1	0	0
215	17	Daggerback_Basilisk	1	0	0
215	18	Skyscanner	1	0	1
215	19	Druid_of_the_Cowl	1	1	0
215	20	Disperse	1	1	1
215	21	Skyrider_Patrol	1	1	1
215	22	Snapping_Drake	1	0	1
215	23	Scholar_of_Stars	1	1	1
215	24	Titanic_Growth	1	1	0
215	25	Greenwood_Sentinel	1	1	0
215	26	Bristling_Boar	1	1	1
215	27	Trusty_Packbeast	1	1	0
215	28	Root_Snare	1	1	1
215	29	Plummet	1	1	1
215	30	Wall_of_Vines	1	1	1
215	31	Skyrider_Patrol	1	1	1
215	32	Resplendent_Angel	1	1	1
215	33	Daggerback_Basilisk	1	0	1
215	34	Strangling_Spores	1	0	0
215	35	Woodland_Stream	1	0	1
215	36	Vigilant_Baloth	1	1	1
215	37	Ghastbark_Twins	1	1	1
215	38	Tranquil_Expanse	1	1	0
215	39	Essence_Scatter	1	1	1
215	40	Titanic_Growth	1	1	1
215	41	Colossal_Majesty	1	1	1
215	42	Talons_of_Wildwood	1	1	1
215	43	Talons_of_Wildwood	1	1	1
215	44	Talons_of_Wildwood	1	1	1
215	45	Island_2	1	1	1
216	1	Pelakka_Wurm	1	1	1
216	2	Star-Crowned_Stag	1	0	1
216	3	Vine_Mare	1	1	1
216	4	Gift_of_Paradise	1	1	1
216	5	Druid_of_the_Cowl	1	0	1
216	6	Make_a_Stand	1	1	1
216	7	Reclamation_Sage	1	1	1
216	8	Daggerback_Basilisk	1	1	1
216	9	Angel_of_the_Dawn	1	1	1
216	10	Mighty_Leap	1	1	1
216	11	Tranquil_Expanse	1	0	1
216	12	Naturalize	1	1	1
216	13	Frilled_Sea_Serpent	1	1	1
216	14	Highland_Lake	1	1	1
216	15	Mountain_1	1	1	1
216	16	Rabid_Bite	1	0	1
216	17	Take_Vengeance	1	0	0
216	18	Luminous_Bonds	1	0	1
216	19	Tranquil_Expanse	1	0	1
216	20	Rhox_Oracle	1	1	1
216	21	Stone_Quarry	1	0	0
216	22	Elvish_Rejuvenator	1	1	1
216	23	Tranquil_Expanse	1	1	1
216	24	Greenwood_Sentinel	1	1	1
216	25	Thornhide_Wolves	1	1	1
216	26	Meandering_River	1	1	0
216	27	Field_Creeper	1	1	1
216	28	Isolate	1	1	1
216	29	Bogstomper	1	1	1
216	30	Forest_1	1	1	1
216	31	Cleansing_Nova	1	1	1
216	32	Luminous_Bonds	1	0	1
216	33	Vine_Mare	1	1	1
216	34	Cleansing_Nova	1	1	1
216	35	Leonin_Warleader	1	1	1
216	36	Elvish_Rejuvenator	1	1	1
216	37	Manalith	1	0	0
216	38	Draconic_Disciple	1	1	0
216	39	Gift_of_Paradise	1	1	1
216	40	Rustwing_Falcon	1	1	1
216	41	Field_Creeper	1	1	1
216	42	Inspired_Charge	1	1	1
216	43	Plummet	1	1	1
216	44	Stone_Quarry	1	1	1
216	45	Island_3	1	1	1
217	1	Vine_Mare	1	1	1
217	2	Giant_Spider	1	0	1
217	3	Druid_of_the_Cowl	1	1	1
217	4	Poison-Tip_Archer	1	1	1
217	5	Rhox_Oracle	1	0	1
217	6	Heroic_Reinforcements	1	1	0
217	7	Wall_of_Vines	1	0	1
217	8	Brawl-Bash_Ogre	1	1	0
217	9	Snapping_Drake	1	1	1
217	10	Divination	1	1	1
217	11	Bogstomper	1	1	1
217	12	Abnormal_Endurance	1	1	1
217	13	Act_of_Treason	1	1	1
217	14	Trumpet_Blast	1	1	1
217	15	Forest_3	1	1	1
217	16	Strangling_Spores	1	0	1
217	17	Lich's_Caress	1	0	1
217	18	Vine_Mare	1	1	1
217	19	Vine_Mare	1	1	1
217	20	Bristling_Boar	1	0	1
217	21	Skymarch_Bloodletter	1	1	1
217	22	Hired_Blade	1	0	0
217	23	Elvish_Rejuvenator	1	0	1
217	24	Crucible_of_Worlds	1	1	0
217	25	Titanic_Growth	1	1	1
217	26	Daggerback_Basilisk	1	1	1
217	27	Sovereign's_Bite	1	1	1
217	28	Boggart_Brute	1	1	1
217	29	Fire_Elemental	1	1	1
217	30	Plains_1	1	1	1
217	31	Patient_Rebuilding	1	1	1
217	32	Skyscanner	1	0	1
217	33	Vampire_Neonate	1	0	0
217	34	Daggerback_Basilisk	1	0	1
217	35	Thornhide_Wolves	1	0	1
217	36	Oakenform	1	1	1
217	37	Crucible_of_Worlds	1	1	0
217	38	Child_of_Night	1	0	1
217	39	Root_Snare	1	0	0
217	40	Doomed_Dissenter	1	1	1
217	41	Salvager_of_Secrets	1	1	1
217	42	Walking_Corpse	1	1	1
217	43	Fire_Elemental	1	1	1
217	44	Viashino_Pyromancer	1	1	1
217	45	Plains_3	1	1	1
218	1	Mentor_of_the_Meek	1	1	1
218	2	Vine_Mare	1	1	1
218	3	Colossal_Majesty	1	1	1
218	4	Druid_of_the_Cowl	1	0	1
218	5	Recollect	1	1	1
218	6	Oakenform	1	1	1
218	7	Oakenform	1	0	1
218	8	Giant_Spider	1	1	1
218	9	Rustwing_Falcon	1	1	0
218	10	Knight's_Pledge	1	1	0
218	11	Rustwing_Falcon	1	1	1
218	12	Greenwood_Sentinel	1	1	1
218	13	Talons_of_Wildwood	1	1	1
218	14	Plummet	1	1	1
218	15	Forest_4	1	1	1
218	16	Ajani's_Pridemate	1	1	1
218	17	Declare_Dominance	1	1	1
218	18	Gift_of_Paradise	1	1	1
218	19	Runic_Armasaur	1	1	1
218	20	Colossal_Dreadmaw	1	0	1
218	21	Daggerback_Basilisk	1	1	1
218	22	Rhox_Oracle	1	1	1
218	23	Knightly_Valor	1	1	1
218	24	Mighty_Leap	1	1	0
218	25	Oakenform	1	1	1
218	26	Thornhide_Wolves	1	1	1
218	27	Infernal_Scarring	1	1	1
218	28	Detection_Tower	1	1	1
218	29	Reliquary_Tower	1	1	1
218	30	Greenwood_Sentinel	1	1	1
218	31	Elvish_Clancaller	1	1	0
218	32	Marauder's_Axe	1	0	1
218	33	Druid_of_the_Cowl	1	1	1
218	34	Reclamation_Sage	1	1	1
218	35	Luminous_Bonds	1	0	1
218	36	Aethershield_Artificer	1	1	1
218	37	Daybreak_Chaplain	1	0	1
218	38	Daybreak_Chaplain	1	1	1
218	39	Thornhide_Wolves	1	0	1
218	40	Talons_of_Wildwood	1	1	1
218	41	Field_Creeper	1	1	1
218	42	Highland_Game	1	1	1
218	43	Root_Snare	1	1	1
218	44	Root_Snare	1	1	1
218	45	Bone_to_Ash	1	1	1
219	1	Goreclaw_Terror_of_Qal_Sisma	1	1	1
219	2	Ghastbark_Twins	1	1	1
219	3	Cavalry_Drillmaster	1	0	0
219	4	Rhox_Oracle	1	0	1
219	5	Inspired_Charge	1	0	1
219	6	Daggerback_Basilisk	1	0	1
219	7	Daggerback_Basilisk	1	1	1
219	8	Tranquil_Expanse	1	1	1
219	9	Dwarven_Priest	1	1	1
219	10	Revitalize	1	0	1
219	11	Highland_Game	1	1	1
219	12	Highland_Game	1	1	1
219	13	Fire_Elemental	1	1	1
219	14	Isolate	1	1	1
219	15	Mountain_1	1	1	1
219	16	Lich's_Caress	1	0	0
219	17	Forsaken_Sanctuary	1	0	0
219	18	Gravedigger	1	1	0
219	19	Colossal_Dreadmaw	1	0	1
219	20	Dryad_Greenseeker	1	1	1
219	21	Cavalry_Drillmaster	1	0	1
219	22	Greenwood_Sentinel	1	1	1
219	23	Daybreak_Chaplain	1	1	1
219	24	Poison-Tip_Archer	1	1	1
219	25	Mind_Rot	1	1	0
219	26	Knight's_Pledge	1	1	1
219	27	Wall_of_Vines	1	1	1
219	28	Sovereign's_Bite	1	1	1
219	29	Swamp_2	1	1	1
219	30	Swamp_4	1	1	1
219	31	Vivien's_Invocation	1	1	1
219	32	Lich's_Caress	1	0	1
219	33	Fell_Specter	1	1	1
219	34	Rabid_Bite	1	0	1
219	35	Thornhide_Wolves	1	0	1
219	36	Bristling_Boar	1	0	1
219	37	Ghirapur_Guide	1	1	1
219	38	Rhox_Oracle	1	0	1
219	39	Oreskos_Swiftclaw	1	1	1
219	40	Skymarch_Bloodletter	1	1	1
219	41	Two-Headed_Zombie	1	1	1
219	42	Field_Creeper	1	1	1
219	43	Oakenform	1	1	1
219	44	Duress	1	1	1
219	45	Gigantosaurus	1	1	1
220	1	Sarkhan_Fireblood	1	1	1
220	2	Regal_Bloodlord	1	1	0
220	3	Luminous_Bonds	1	0	1
220	4	Rupture_Spire	1	1	0
220	5	Take_Vengeance	1	1	1
220	6	Vampire_Neonate	1	1	0
220	7	Skeleton_Archer	1	1	1
220	8	Mind_Rot	1	1	0
220	9	Daybreak_Chaplain	1	1	1
220	10	Novice_Knight	1	1	1
220	11	Mind_Rot	1	1	1
220	12	Forsaken_Sanctuary	1	1	0
220	13	Smelt	1	1	1
220	14	Infernal_Reckoning	1	1	1
220	15	Mountain_1	1	1	1
220	16	Regal_Bloodlord	1	1	0
220	17	Dwarven_Priest	1	0	1
220	18	Knightly_Valor	1	1	1
220	19	Skeleton_Archer	1	0	0
220	20	Vampire_Neonate	1	0	0
220	21	Duress	1	1	0
220	22	Snapping_Drake	1	0	1
220	23	Hired_Blade	1	1	0
220	24	Walking_Corpse	1	1	0
220	25	Walking_Corpse	1	1	0
220	26	Smelt	1	1	1
220	27	Greenwood_Sentinel	1	1	1
220	28	Greenwood_Sentinel	1	1	1
220	29	Root_Snare	1	1	1
220	30	Swamp_1	1	1	1
220	31	Murder	1	1	1
220	32	Nightmare's_Thirst	1	1	1
220	33	Lena_Selfless_Champion	1	1	1
220	34	Daybreak_Chaplain	1	1	0
220	35	Plague_Mare	1	1	1
220	36	Manalith	1	0	0
220	37	Hired_Blade	1	0	0
220	38	Child_of_Night	1	1	0
220	39	Bogstomper	1	1	1
220	40	Bogstomper	1	1	1
220	41	Oreskos_Swiftclaw	1	1	1
220	42	Rustwing_Falcon	1	1	1
220	43	Walking_Corpse	1	1	1
220	44	Invoke_the_Divine	1	1	1
220	45	Highland_Lake	1	1	1
221	1	Aerial_Engineer	1	1	1
221	2	Aether_Tunnel	1	1	0
221	3	Take_Vengeance	1	1	1
221	4	Scholar_of_Stars	1	0	0
221	5	Trusty_Packbeast	1	0	0
221	6	Daybreak_Chaplain	1	1	0
221	7	Frilled_Sea_Serpent	1	1	0
221	8	Chaos_Wand	1	1	1
221	9	Rustwing_Falcon	1	1	0
221	10	Revitalize	1	1	0
221	11	Ghostform	1	1	1
221	12	Rhox_Oracle	1	1	1
221	13	Reliquary_Tower	1	1	1
221	14	Talons_of_Wildwood	1	1	1
221	15	Talons_of_Wildwood	1	1	1
221	16	Omenspeaker	1	0	0
221	17	Skyscanner	1	0	0
221	18	Take_Vengeance	1	0	1
221	19	Scholar_of_Stars	1	0	0
221	20	Aether_Tunnel	1	1	0
221	21	Gearsmith_Guardian	1	1	0
221	22	Snapping_Drake	1	0	1
221	23	Mighty_Leap	1	1	1
221	24	Invoke_the_Divine	1	1	1
221	25	Stitcher's_Supplier	1	1	1
221	26	Aven_Wind_Mage	1	1	1
221	27	Disperse	1	1	1
221	28	Totally_Lost	1	1	1
221	29	Highland_Game	1	1	1
221	30	Island_1	1	1	1
221	31	Suspicious_Bookcase	1	1	1
221	32	Manalith	1	0	0
221	33	Marauder's_Axe	1	0	0
221	34	Loxodon_Line_Breaker	1	0	0
221	35	Aven_Wind_Mage	1	0	1
221	36	Dragon's_Hoard	1	1	1
221	37	Skyscanner	1	0	1
221	38	Havoc_Devils	1	1	0
221	39	Snapping_Drake	1	1	1
221	40	Frilled_Sea_Serpent	1	1	1
221	41	Sleep	1	1	1
221	42	Hired_Blade	1	1	1
221	43	Infectious_Horror	1	1	1
221	44	Ghostform	1	1	1
221	45	Plains_1	1	1	1
222	1	Strangling_Spores	1	0	1
222	2	Plague_Mare	1	1	1
222	3	Rabid_Bite	1	0	0
222	4	Strangling_Spores	1	0	1
222	5	Skymarch_Bloodletter	1	0	1
222	6	Epicure_of_Blood	1	1	1
222	7	Ghastbark_Twins	1	1	1
222	8	Brawl-Bash_Ogre	1	1	1
222	9	Giant_Spider	1	1	1
222	10	Doomed_Dissenter	1	1	1
222	11	Talons_of_Wildwood	1	1	1
222	12	Abnormal_Endurance	1	1	1
222	13	Meandering_River	1	1	1
222	14	Hostile_Minotaur	1	1	1
222	15	Omniscience	1	1	1
222	16	Rabid_Bite	1	0	1
222	17	Lich's_Caress	1	0	1
222	18	Doomed_Dissenter	1	0	1
222	19	Druid_of_the_Cowl	1	1	1
222	20	Ghastbark_Twins	1	1	0
222	21	Hired_Blade	1	0	0
222	22	Epicure_of_Blood	1	0	1
222	23	Manalith	1	0	1
222	24	Infernal_Scarring	1	1	0
222	25	Millstone	1	1	0
222	26	Infernal_Reckoning	1	1	1
222	27	Duress	1	1	1
222	28	Root_Snare	1	1	1
222	29	Hostile_Minotaur	1	1	1
222	30	Fraying_Omnipotence	1	1	1
222	31	Runic_Armasaur	1	1	0
222	32	Goreclaw_Terror_of_Qal_Sisma	1	1	1
222	33	Rabid_Bite	1	1	1
